101/02/20,"7,959.99","7,985.50","7,913.65","7,954.82"
101/02/21,"7,953.06","7,973.47","7,870.26","7,921.50"
101/02/22,"7,908.38","8,018.54","7,897.65","8,001.68"
101/02/23,"7,981.92","7,991.92","7,935.42","7,937.30"
101/02/24,"7,971.62","7,974.58","7,899.62","7,959.34"
101/02/29,"8,046.14","8,121.44","8,046.14","8,121.44"
101/01/02,"7,071.35","7,073.48","6,948.67","6,952.21"
101/01/03,"7,005.39","7,073.79","7,005.39","7,053.38"
101/01/04,"7,093.07","7,116.22","7,064.58","7,082.97"
101/01/05,"7,099.35","7,130.86","7,073.32","7,130.86"
101/01/06,"7,129.53","7,139.04","7,090.47","7,120.51"
101/01/09,"7,103.09","7,103.09","7,050.25","7,093.04"
101/01/10,"7,128.86","7,181.74","7,128.86","7,178.87"
101/01/11,"7,203.10","7,212.36","7,184.38","7,188.21"
101/01/12,"7,202.38","7,209.74","7,173.87","7,186.58"
101/01/13,"7,226.24","7,249.94","7,169.92","7,181.54"
101/01/16,"7,241.92","7,258.84","7,091.35","7,103.62"
101/01/17,"7,144.20","7,221.08","7,118.36","7,221.08"
101/01/18,"7,235.54","7,245.13","7,194.55","7,233.69"
101/01/30,"7,382.72","7,443.03","7,382.72","7,407.41"
101/01/31,"7,436.52","7,517.08","7,421.01","7,517.08"
100/12/01,"7,132.41","7,199.26","7,129.07","7,178.69"
100/12/02,"7,164.00","7,186.66","7,109.71","7,140.68"
100/12/05,"7,149.58","7,149.59","7,057.33","7,098.08"
100/12/06,"7,075.84","7,075.84","6,956.28","6,956.28"
100/12/07,"7,004.18","7,046.39","6,992.27","7,033.00"
100/12/08,"7,018.64","7,018.64","6,907.95","6,982.90"
100/12/09,"6,891.47","6,927.99","6,831.39","6,893.30"
100/12/12,"6,975.62","7,002.09","6,923.88","6,949.04"
100/12/13,"6,883.08","6,919.68","6,850.88","6,896.31"
100/12/14,"6,912.54","6,926.09","6,860.39","6,922.57"
100/12/15,"6,874.18","6,874.18","6,764.59","6,764.59"
100/12/16,"6,783.02","6,810.08","6,757.33","6,785.09"
100/12/19,"6,780.64","6,780.64","6,609.11","6,633.33"
100/12/20,"6,654.67","6,696.93","6,646.30","6,662.64"
100/12/21,"6,878.63","6,966.48","6,878.63","6,966.48"
100/12/22,"6,968.22","6,989.59","6,940.85","6,966.35"
100/12/23,"7,035.10","7,122.28","7,035.10","7,110.73"
100/12/26,"7,125.04","7,125.67","7,078.06","7,092.58"
100/12/27,"7,085.50","7,107.67","7,043.64","7,085.03"
100/12/28,"7,086.10","7,093.47","7,036.92","7,056.67"
100/12/29,"7,026.86","7,074.82","6,998.97","7,074.82"
100/12/30,"7,109.85","7,139.03","7,054.79","7,072.08"
100/11/01,"7,547.24","7,656.26","7,505.96","7,622.01"
100/11/02,"7,500.54","7,599.54","7,448.28","7,598.45"
100/11/03,"7,603.45","7,603.45","7,460.31","7,460.31"
100/11/04,"7,581.61","7,635.75","7,578.36","7,603.23"
100/11/07,"7,623.16","7,638.03","7,586.86","7,621.72"
100/11/08,"7,652.47","7,683.09","7,600.79","7,600.79"
100/11/09,"7,646.12","7,654.15","7,561.86","7,561.86"
100/11/10,"7,431.26","7,434.37","7,274.84","7,308.68"
100/11/11,"7,369.73","7,385.98","7,288.49","7,367.29"
100/11/14,"7,472.16","7,544.23","7,472.16","7,525.65"
100/11/15,"7,515.50","7,528.78","7,475.33","7,491.06"
100/11/16,"7,520.95","7,541.68","7,385.13","7,387.52"
100/11/17,"7,333.57","7,392.82","7,284.30","7,387.81"
100/11/18,"7,296.09","7,327.67","7,233.78","7,233.78"
100/11/21,"7,166.26","7,183.47","7,042.64","7,042.64"
100/11/22,"7,064.61","7,082.40","6,970.72","7,000.03"
100/11/23,"6,967.66","6,981.54","6,806.43","6,806.43"
100/11/24,"6,748.92","6,885.24","6,744.26","6,864.39"
100/11/25,"6,906.34","6,950.50","6,751.48","6,784.52"
100/11/28,"6,844.30","6,920.79","6,844.30","6,898.78"
100/11/29,"6,966.58","6,998.06","6,934.87","6,988.65"
100/11/30,"7,001.59","7,001.59","6,860.05","6,904.12"
100/10/03,"7,128.66","7,128.66","6,998.37","7,013.97"
100/10/04,"6,937.24","7,047.99","6,889.99","7,047.87"
100/10/05,"7,061.17","7,091.01","6,989.15","6,989.15"
100/10/06,"7,094.61","7,170.92","7,094.61","7,132.00"
100/10/07,"7,210.92","7,253.09","7,196.22","7,211.96"
100/10/11,"7,348.86","7,398.71","7,348.86","7,398.71"
100/10/12,"7,390.06","7,407.08","7,323.54","7,382.35"
100/10/13,"7,423.18","7,444.33","7,372.41","7,428.33"
100/10/14,"7,430.50","7,430.50","7,353.80","7,358.08"
100/10/17,"7,412.88","7,475.06","7,401.30","7,461.12"
100/10/18,"7,352.12","7,379.08","7,322.01","7,359.48"
100/10/19,"7,393.73","7,393.73","7,316.58","7,353.37"
100/10/20,"7,347.93","7,361.22","7,240.15","7,244.32"
100/10/21,"7,272.51","7,272.51","7,205.21","7,254.51"
100/10/24,"7,352.43","7,472.50","7,352.43","7,470.30"
100/10/25,"7,506.08","7,506.08","7,468.53","7,491.21"
100/10/26,"7,437.77","7,548.51","7,425.99","7,535.82"
100/10/27,"7,548.36","7,590.88","7,504.96","7,565.21"
100/10/28,"7,693.24","7,743.37","7,602.63","7,616.06"
100/10/31,"7,637.48","7,658.97","7,557.05","7,587.69"
100/09/01,"7,799.18","7,886.04","7,755.55","7,757.76"
100/09/02,"7,801.28","7,801.28","7,703.10","7,757.06"
100/09/05,"7,637.90","7,637.90","7,538.58","7,551.57"
100/09/06,"7,496.24","7,522.94","7,357.76","7,367.19"
100/09/07,"7,468.29","7,529.01","7,428.70","7,529.01"
100/09/08,"7,601.29","7,626.78","7,520.76","7,548.37"
100/09/09,"7,568.22","7,651.27","7,547.00","7,610.57"
100/09/13,"7,530.00","7,538.04","7,382.00","7,391.37"
100/09/14,"7,455.50","7,477.86","7,186.75","7,228.47"
100/09/15,"7,374.58","7,430.29","7,348.21","7,385.68"
100/09/16,"7,494.29","7,606.70","7,494.29","7,577.40"
100/09/19,"7,572.83","7,572.94","7,468.77","7,480.88"
100/09/20,"7,485.60","7,544.88","7,389.39","7,492.85"
100/09/21,"7,515.66","7,574.78","7,465.98","7,535.88"
100/09/22,"7,419.49","7,419.49","7,287.76","7,305.50"
100/09/23,"7,101.34","7,126.81","6,997.61","7,046.22"
100/09/26,"7,026.49","7,058.43","6,877.12","6,877.12"
100/09/27,"7,031.13","7,119.14","7,027.89","7,089.95"
100/09/28,"7,148.38","7,154.40","7,099.73","7,146.98"
100/09/29,"7,090.12","7,218.57","7,061.01","7,182.61"
100/09/30,"7,222.16","7,251.87","7,163.75","7,225.38"
100/08/01,"8,629.97","8,707.87","8,629.97","8,701.38"
100/08/02,"8,629.09","8,629.09","8,557.70","8,584.72"
100/08/03,"8,466.35","8,472.27","8,360.73","8,456.86"
100/08/04,"8,472.37","8,496.07","8,317.27","8,317.27"
100/08/05,"7,962.87","7,975.82","7,844.77","7,853.13"
100/08/08,"7,769.60","7,799.49","7,451.29","7,552.80"
100/08/09,"7,261.54","7,599.14","7,148.76","7,493.12"
100/08/10,"7,717.58","7,751.59","7,632.34","7,736.32"
100/08/11,"7,566.39","7,761.40","7,499.54","7,719.09"
100/08/12,"7,825.80","7,853.53","7,637.02","7,637.02"
100/08/15,"7,769.17","7,819.39","7,748.46","7,819.39"
100/08/16,"7,886.93","7,896.19","7,778.65","7,798.59"
100/08/17,"7,807.67","7,821.99","7,732.32","7,741.76"
100/08/18,"7,721.19","7,721.19","7,561.02","7,614.97"
100/08/19,"7,414.36","7,429.96","7,316.83","7,342.96"
100/08/22,"7,348.71","7,468.74","7,248.69","7,312.59"
100/08/23,"7,369.43","7,564.64","7,349.57","7,550.23"
100/08/24,"7,592.51","7,594.81","7,432.52","7,502.93"
100/08/25,"7,559.47","7,564.87","7,409.02","7,410.87"
100/08/26,"7,438.52","7,503.38","7,389.57","7,445.10"
100/08/29,"7,482.92","7,608.77","7,474.31","7,578.01"
100/08/30,"7,654.37","7,675.17","7,599.27","7,646.19"
100/08/31,"7,665.22","7,741.36","7,602.68","7,741.36"
100/07/01,"8,684.39","8,744.20","8,659.57","8,739.82"
100/07/04,"8,801.51","8,808.47","8,772.33","8,774.72"
100/07/05,"8,777.22","8,794.14","8,743.45","8,784.44"
100/07/06,"8,790.94","8,842.17","8,768.35","8,824.44"
100/07/07,"8,795.00","8,795.88","8,757.47","8,773.42"
100/07/08,"8,782.72","8,839.14","8,740.00","8,749.55"
100/07/11,"8,749.55","8,749.55","8,633.55","8,665.85"
100/07/12,"8,581.43","8,595.07","8,479.90","8,491.01"
100/07/13,"8,480.26","8,539.18","8,452.86","8,488.06"
100/07/14,"8,495.51","8,531.96","8,410.44","8,481.35"
100/07/15,"8,494.70","8,579.80","8,462.05","8,574.91"
100/07/18,"8,550.16","8,580.33","8,473.91","8,538.57"
100/07/19,"8,528.20","8,554.41","8,490.79","8,524.57"
100/07/20,"8,612.53","8,706.17","8,612.53","8,706.17"
100/07/21,"8,705.84","8,725.97","8,683.05","8,717.14"
100/07/22,"8,770.95","8,794.48","8,741.09","8,765.32"
100/07/25,"8,764.68","8,786.03","8,661.76","8,683.51"
100/07/26,"8,700.59","8,794.24","8,689.15","8,794.24"
100/07/27,"8,775.18","8,819.93","8,754.51","8,817.49"
100/07/28,"8,739.83","8,790.68","8,702.84","8,767.20"
100/07/29,"8,737.72","8,771.64","8,638.67","8,644.18"
100/06/01,"8,999.84","9,089.47","8,999.84","9,062.35"
100/06/02,"8,981.71","9,036.27","8,977.67","8,991.36"
100/06/03,"9,024.54","9,052.18","8,997.35","9,046.28"
100/06/07,"9,025.21","9,059.19","8,981.44","9,057.10"
100/06/08,"9,044.85","9,070.25","9,007.53","9,007.53"
100/06/09,"9,020.60","9,045.44","8,996.08","9,000.94"
100/06/10,"9,042.35","9,053.39","8,837.82","8,837.82"
100/06/13,"8,791.67","8,811.97","8,703.52","8,712.95"
100/06/14,"8,737.24","8,836.51","8,737.24","8,829.21"
100/06/15,"8,833.86","8,876.14","8,733.60","8,831.45"
100/06/16,"8,739.84","8,739.84","8,654.43","8,654.43"
100/06/17,"8,671.45","8,702.00","8,618.85","8,636.10"
100/06/20,"8,679.15","8,685.33","8,518.66","8,530.68"
100/06/21,"8,571.93","8,617.96","8,523.04","8,597.62"
100/06/22,"8,663.86","8,679.37","8,598.08","8,621.04"
100/06/23,"8,601.15","8,619.39","8,559.33","8,567.28"
100/06/24,"8,567.46","8,569.59","8,508.16","8,532.83"
100/06/27,"8,456.36","8,519.21","8,433.46","8,500.16"
100/06/28,"8,536.13","8,572.62","8,478.69","8,478.86"
100/06/29,"8,540.35","8,598.22","8,499.24","8,573.38"
100/06/30,"8,582.08","8,652.59","8,576.65","8,652.59"
100/05/03,"9,014.33","9,018.70","8,895.25","8,946.08"
100/05/04,"8,937.30","8,947.35","8,864.55","8,947.35"
100/05/05,"8,930.24","9,029.58","8,907.97","9,018.61"
100/05/06,"8,997.73","9,018.40","8,954.81","8,977.23"
100/05/09,"9,001.80","9,081.26","8,984.43","9,035.48"
100/05/10,"9,048.25","9,055.91","9,007.93","9,023.28"
100/05/11,"9,073.88","9,082.01","9,014.36","9,020.40"
100/05/12,"8,977.77","9,052.98","8,963.24","9,033.68"
100/05/13,"9,039.55","9,059.46","8,986.18","9,006.61"
100/05/16,"8,996.70","8,996.70","8,911.71","8,911.71"
100/05/17,"8,917.25","8,928.99","8,854.14","8,884.09"
100/05/18,"8,885.40","8,946.99","8,885.40","8,944.84"
100/05/19,"8,952.25","9,026.18","8,888.21","8,892.88"
100/05/20,"8,944.38","8,944.38","8,822.75","8,837.03"
100/05/23,"8,767.30","8,776.46","8,695.34","8,747.51"
100/05/24,"8,730.23","8,756.90","8,673.38","8,756.61"
100/05/25,"8,732.30","8,763.64","8,682.49","8,727.09"
100/05/26,"8,797.29","8,807.08","8,751.52","8,788.40"
100/05/27,"8,806.29","8,860.03","8,803.59","8,810.00"
100/05/30,"8,757.66","8,844.03","8,748.13","8,823.68"
100/05/31,"8,860.58","9,003.60","8,860.58","8,988.84"
100/04/01,"8,697.84","8,705.13","8,654.40","8,705.13"
100/04/06,"8,772.13","8,860.02","8,767.21","8,851.98"
100/04/07,"8,884.84","8,901.72","8,828.92","8,901.72"
100/04/08,"8,904.44","8,929.06","8,862.49","8,894.54"
100/04/11,"8,922.75","8,922.75","8,836.38","8,880.27"
100/04/12,"8,839.22","8,839.22","8,708.86","8,732.59"
100/04/13,"8,727.95","8,780.20","8,700.08","8,780.20"
100/04/14,"8,787.75","8,835.39","8,772.30","8,802.73"
100/04/15,"8,828.63","8,834.07","8,716.70","8,718.12"
100/04/18,"8,752.56","8,764.65","8,703.11","8,714.48"
100/04/19,"8,643.40","8,658.97","8,592.23","8,638.55"
100/04/20,"8,704.48","8,813.28","8,698.97","8,813.28"
100/04/21,"8,893.07","8,992.08","8,892.06","8,957.65"
100/04/22,"8,980.43","8,992.67","8,956.07","8,969.43"
100/04/25,"9,015.91","9,037.09","8,950.75","8,950.75"
100/04/26,"8,894.01","8,966.86","8,866.74","8,948.14"
100/04/27,"9,012.28","9,060.50","9,012.28","9,049.25"
100/04/28,"9,088.97","9,099.75","9,021.36","9,040.77"
100/04/29,"9,050.49","9,058.78","8,943.99","9,007.87"
100/03/01,"8,611.79","8,734.24","8,611.79","8,727.56"
100/03/02,"8,675.37","8,709.57","8,619.90","8,619.90"
100/03/03,"8,661.63","8,758.89","8,661.63","8,738.37"
100/03/04,"8,815.52","8,829.23","8,771.89","8,784.40"
100/03/07,"8,769.87","8,769.87","8,706.38","8,713.79"
100/03/08,"8,692.10","8,768.31","8,692.10","8,747.75"
100/03/09,"8,810.35","8,824.41","8,730.74","8,750.02"
100/03/10,"8,754.41","8,754.41","8,635.75","8,642.90"
100/03/11,"8,566.91","8,593.71","8,513.51","8,567.82"
100/03/14,"8,616.29","8,616.29","8,395.11","8,520.02"
100/03/15,"8,493.83","8,519.90","8,070.52","8,234.78"
100/03/16,"8,317.38","8,372.02","8,257.08","8,324.58"
100/03/17,"8,190.50","8,282.69","8,150.73","8,282.69"
100/03/18,"8,343.79","8,399.17","8,312.88","8,394.75"
100/03/21,"8,421.66","8,508.20","8,394.22","8,467.71"
100/03/22,"8,523.27","8,552.82","8,508.04","8,508.04"
100/03/23,"8,529.93","8,551.12","8,481.96","8,545.08"
100/03/24,"8,589.71","8,603.43","8,550.60","8,576.40"
100/03/25,"8,645.37","8,658.05","8,587.84","8,610.39"
100/03/28,"8,587.99","8,604.24","8,549.26","8,553.06"
100/03/29,"8,538.44","8,596.57","8,522.57","8,596.57"
100/03/30,"8,605.83","8,671.59","8,605.83","8,646.31"
100/03/31,"8,683.69","8,685.44","8,608.05","8,683.30"
100/02/08,"9,220.69","9,220.69","9,085.41","9,111.46"
100/02/09,"9,107.96","9,129.88","8,992.64","9,006.82"
100/02/10,"8,962.07","8,979.35","8,836.56","8,836.56"
100/02/11,"8,842.41","8,842.41","8,574.65","8,609.86"
100/02/14,"8,666.61","8,715.97","8,626.66","8,685.47"
100/02/15,"8,679.12","8,753.05","8,565.05","8,721.93"
100/02/16,"8,740.32","8,767.09","8,702.81","8,712.96"
100/02/17,"8,738.71","8,745.65","8,669.77","8,683.88"
100/02/18,"8,763.69","8,874.50","8,763.69","8,843.84"
100/02/21,"8,867.16","8,867.16","8,797.25","8,839.22"
100/02/22,"8,744.81","8,744.81","8,613.34","8,673.67"
100/02/23,"8,604.32","8,673.20","8,521.25","8,528.94"
100/02/24,"8,561.16","8,633.24","8,541.64","8,541.64"
100/02/25,"8,597.87","8,635.04","8,470.09","8,599.65"
100/01/03,"9,039.63","9,041.32","8,994.50","9,025.30"
100/01/04,"9,045.11","9,046.18","8,988.58","8,997.19"
100/01/05,"9,014.32","9,027.16","8,812.36","8,846.31"
100/01/06,"8,866.23","8,883.21","8,813.63","8,883.21"
100/01/07,"8,905.25","8,907.11","8,738.93","8,782.72"
100/01/10,"8,798.05","8,817.88","8,762.50","8,817.88"
100/01/11,"8,810.77","8,935.27","8,794.77","8,931.36"
100/01/12,"8,992.01","9,000.78","8,955.47","8,965.00"
100/01/13,"9,034.17","9,034.17","8,948.23","8,975.58"
100/01/14,"8,985.34","8,998.14","8,937.50","8,972.51"
100/01/17,"8,998.89","9,006.36","8,921.19","8,925.09"
100/01/18,"8,889.84","9,003.45","8,887.03","8,988.00"
100/01/19,"9,023.30","9,092.28","9,005.77","9,086.02"
100/01/20,"9,059.80","9,063.52","9,017.80","9,022.17"
100/01/21,"8,935.29","8,980.54","8,892.27","8,954.38"
100/01/24,"8,983.59","8,993.56","8,927.49","8,947.79"
100/01/25,"9,001.74","9,032.30","8,991.39","8,991.39"
100/01/26,"9,010.41","9,072.76","9,009.18","9,055.59"
100/01/27,"9,093.54","9,126.93","9,092.97","9,102.33"
100/01/28,"9,122.16","9,154.93","9,095.71","9,145.35"
99/12/01,"8,430.60","8,520.11","8,428.64","8,520.11"
99/12/02,"8,598.01","8,641.13","8,572.65","8,585.77"
99/12/03,"8,630.88","8,659.62","8,618.26","8,624.01"
99/12/06,"8,675.45","8,718.53","8,675.45","8,702.23"
99/12/07,"8,716.00","8,716.00","8,654.49","8,704.39"
99/12/08,"8,727.88","8,729.70","8,683.98","8,703.79"
99/12/09,"8,769.34","8,782.82","8,736.77","8,753.84"
99/12/10,"8,740.71","8,744.67","8,684.05","8,718.83"
99/12/13,"8,748.64","8,764.51","8,736.54","8,736.59"
99/12/14,"8,771.90","8,789.25","8,717.53","8,740.43"
99/12/15,"8,755.32","8,756.71","8,698.41","8,756.71"
99/12/16,"8,770.74","8,797.98","8,767.44","8,782.20"
99/12/17,"8,828.05","8,860.38","8,817.51","8,817.90"
99/12/20,"8,861.09","8,861.09","8,740.30","8,768.72"
99/12/21,"8,802.86","8,827.79","8,772.59","8,827.79"
99/12/22,"8,847.27","8,865.42","8,834.32","8,860.49"
99/12/23,"8,891.41","8,914.34","8,874.87","8,898.87"
99/12/24,"8,910.61","8,911.41","8,861.01","8,861.10"
99/12/27,"8,866.67","8,908.42","8,828.67","8,892.31"
99/12/28,"8,919.26","8,919.26","8,839.83","8,870.76"
99/12/29,"8,878.10","8,893.14","8,844.67","8,866.35"
99/12/30,"8,883.21","8,920.79","8,871.07","8,907.91"
99/12/31,"8,936.11","8,990.38","8,932.64","8,972.50"
99/11/01,"8,343.52","8,407.91","8,343.52","8,379.75"
99/11/02,"8,380.06","8,390.10","8,344.76","8,344.76"
99/11/03,"8,394.53","8,398.30","8,273.47","8,293.90"
99/11/04,"8,321.36","8,367.19","8,317.86","8,357.85"
99/11/05,"8,444.81","8,458.47","8,420.65","8,449.34"
99/11/08,"8,473.66","8,473.66","8,416.20","8,430.58"
99/11/09,"8,430.70","8,457.41","8,421.13","8,445.63"
99/11/10,"8,457.09","8,471.57","8,425.24","8,450.63"
99/11/11,"8,437.02","8,458.49","8,422.96","8,436.95"
99/11/12,"8,404.43","8,416.35","8,309.36","8,316.05"
99/11/15,"8,287.83","8,301.35","8,226.71","8,240.65"
99/11/16,"8,234.22","8,324.51","8,234.22","8,312.21"
99/11/17,"8,249.95","8,284.51","8,228.24","8,255.54"
99/11/18,"8,285.55","8,286.92","8,238.77","8,283.45"
99/11/19,"8,344.66","8,372.16","8,283.27","8,306.12"
99/11/22,"8,343.32","8,391.25","8,334.42","8,374.91"
99/11/23,"8,388.26","8,396.49","8,323.81","8,328.63"
99/11/24,"8,277.33","8,337.19","8,277.33","8,297.05"
99/11/25,"8,337.90","8,355.39","8,330.92","8,349.99"
99/11/26,"8,371.27","8,371.27","8,312.15","8,312.15"
99/11/29,"8,399.77","8,401.42","8,331.51","8,367.17"
99/11/30,"8,384.64","8,443.38","8,363.97","8,372.48"
99/10/01,"8,259.08","8,260.28","8,220.73","8,244.18"
99/10/04,"8,261.16","8,300.04","8,240.67","8,246.10"
99/10/05,"8,217.86","8,217.86","8,155.30","8,200.43"
99/10/06,"8,296.23","8,301.39","8,267.61","8,284.03"
99/10/07,"8,304.91","8,310.80","8,270.31","8,283.92"
99/10/08,"8,306.32","8,309.91","8,232.02","8,244.19"
99/10/11,"8,277.78","8,277.78","8,165.20","8,176.76"
99/10/12,"8,176.70","8,180.39","8,058.59","8,090.22"
99/10/13,"8,116.69","8,143.19","8,067.87","8,106.66"
99/10/14,"8,181.51","8,252.20","8,178.34","8,215.45"
99/10/15,"8,216.87","8,242.77","8,184.29","8,205.30"
99/10/18,"8,209.39","8,209.39","8,057.12","8,060.54"
99/10/19,"8,044.90","8,074.68","8,018.31","8,046.23"
99/10/20,"7,993.43","8,131.19","7,992.81","8,124.62"
99/10/21,"8,135.57","8,171.49","8,109.79","8,131.23"
99/10/22,"8,169.51","8,174.03","8,148.26","8,168.06"
99/10/25,"8,204.01","8,307.59","8,199.49","8,306.98"
99/10/26,"8,336.95","8,353.86","8,319.01","8,343.23"
99/10/27,"8,369.75","8,372.52","8,285.73","8,291.04"
99/10/28,"8,315.00","8,386.29","8,281.52","8,354.05"
99/10/29,"8,348.39","8,348.39","8,278.72","8,287.09"
99/09/01,"7,643.61","7,679.43","7,625.72","7,668.25"
99/09/02,"7,764.80","7,780.53","7,715.31","7,720.82"
99/09/03,"7,770.93","7,830.21","7,770.93","7,830.21"
99/09/06,"7,879.70","7,902.56","7,841.83","7,890.95"
99/09/07,"7,914.38","7,922.07","7,876.67","7,884.40"
99/09/08,"7,866.35","7,898.76","7,824.65","7,851.31"
99/09/09,"7,901.83","7,903.47","7,817.87","7,835.54"
99/09/10,"7,900.56","7,911.66","7,859.33","7,890.11"
99/09/13,"7,961.98","8,091.30","7,946.98","8,091.30"
99/09/14,"8,121.68","8,132.60","8,081.79","8,132.60"
99/09/15,"8,152.63","8,163.82","8,113.97","8,163.82"
99/09/16,"8,174.85","8,182.80","8,099.75","8,099.75"
99/09/17,"8,150.94","8,197.82","8,134.30","8,158.33"
99/09/20,"8,174.88","8,195.74","8,161.82","8,186.96"
99/09/21,"8,249.60","8,251.42","8,177.40","8,196.40"
99/09/23,"8,201.68","8,223.22","8,154.97","8,202.54"
99/09/24,"8,182.16","8,190.96","8,129.21","8,166.62"
99/09/27,"8,239.11","8,240.86","8,189.38","8,191.54"
99/09/28,"8,201.81","8,211.42","8,173.26","8,189.44"
99/09/29,"8,241.65","8,286.93","8,218.75","8,240.89"
99/09/30,"8,259.24","8,267.55","8,204.84","8,237.78"
99/08/02,"7,829.19","7,917.95","7,829.19","7,911.68"
99/08/03,"7,961.68","7,970.58","7,915.83","7,957.53"
99/08/04,"7,960.30","7,978.16","7,938.92","7,972.66"
99/08/05,"8,010.07","8,018.74","7,921.98","7,936.85"
99/08/06,"7,938.09","7,963.30","7,922.29","7,963.30"
99/08/09,"7,974.67","8,040.94","7,971.19","8,034.49"
99/08/10,"8,054.29","8,054.29","7,975.38","7,976.74"
99/08/11,"7,923.57","7,956.90","7,869.52","7,895.03"
99/08/12,"7,789.46","7,837.38","7,776.66","7,829.79"
99/08/13,"7,845.98","7,906.35","7,830.46","7,891.58"
99/08/16,"7,884.28","7,941.22","7,850.13","7,941.22"
99/08/17,"7,962.70","7,973.15","7,931.09","7,931.09"
99/08/18,"7,978.52","7,984.57","7,897.18","7,924.10"
99/08/19,"7,925.48","7,948.73","7,886.73","7,928.94"
99/08/20,"7,915.16","7,941.61","7,905.01","7,927.31"
99/08/23,"7,938.21","8,013.12","7,924.10","7,975.93"
99/08/24,"7,983.62","7,990.49","7,940.64","7,940.64"
99/08/25,"7,889.57","7,889.57","7,736.98","7,736.98"
99/08/26,"7,743.32","7,758.14","7,666.51","7,689.74"
99/08/27,"7,702.59","7,722.91","7,662.23","7,722.91"
99/08/30,"7,797.26","7,806.91","7,737.28","7,741.20"
99/08/31,"7,669.31","7,687.47","7,577.10","7,616.28"
99/07/01,"7,326.89","7,327.40","7,251.60","7,254.06"
99/07/02,"7,285.01","7,378.77","7,285.01","7,330.74"
99/07/05,"7,351.18","7,447.18","7,351.18","7,439.96"
99/07/06,"7,385.33","7,548.48","7,382.37","7,548.48"
99/07/07,"7,560.22","7,565.37","7,517.68","7,534.46"
99/07/08,"7,612.71","7,622.46","7,583.36","7,608.85"
99/07/09,"7,644.11","7,652.55","7,599.84","7,647.25"
99/07/12,"7,674.26","7,705.11","7,636.81","7,639.55"
99/07/13,"7,664.71","7,671.48","7,587.87","7,597.42"
99/07/14,"7,688.82","7,720.63","7,683.83","7,714.51"
99/07/15,"7,699.49","7,732.31","7,681.87","7,704.52"
99/07/16,"7,717.24","7,719.05","7,660.76","7,664.57"
99/07/19,"7,602.68","7,666.58","7,596.26","7,649.83"
99/07/20,"7,678.89","7,730.88","7,638.49","7,712.03"
99/07/21,"7,742.48","7,752.80","7,678.30","7,701.29"
99/07/22,"7,699.36","7,718.92","7,665.78","7,666.34"
99/07/23,"7,747.03","7,782.02","7,739.04","7,761.22"
99/07/26,"7,787.07","7,807.07","7,765.68","7,787.45"
99/07/27,"7,806.25","7,806.25","7,748.01","7,748.01"
99/07/28,"7,736.59","7,786.23","7,726.40","7,784.81"
99/07/29,"7,778.74","7,799.57","7,738.48","7,798.99"
99/07/30,"7,765.25","7,781.24","7,731.19","7,760.63"
99/06/01,"7,327.01","7,348.56","7,276.52","7,289.33"
99/06/02,"7,252.79","7,304.13","7,159.75","7,195.71"
99/06/03,"7,322.51","7,361.70","7,309.46","7,360.28"
99/06/04,"7,377.56","7,377.56","7,337.35","7,344.59"
99/06/07,"7,139.76","7,172.30","7,085.55","7,157.83"
99/06/08,"7,142.31","7,179.14","7,128.92","7,151.99"
99/06/09,"7,166.19","7,193.04","7,048.60","7,071.67"
99/06/10,"7,134.16","7,182.99","7,085.34","7,181.77"
99/06/11,"7,302.97","7,321.60","7,273.70","7,299.49"
99/06/14,"7,372.93","7,393.41","7,347.23","7,387.40"
99/06/15,"7,388.57","7,489.68","7,364.34","7,454.06"
99/06/17,"7,503.12","7,534.06","7,481.72","7,515.78"
99/06/18,"7,538.55","7,538.55","7,459.93","7,493.11"
99/06/21,"7,595.93","7,645.71","7,562.25","7,635.56"
99/06/22,"7,630.64","7,639.66","7,610.62","7,612.68"
99/06/23,"7,576.29","7,615.44","7,549.98","7,582.15"
99/06/24,"7,601.72","7,607.63","7,567.96","7,589.89"
99/06/25,"7,509.72","7,537.37","7,463.29","7,474.71"
99/06/28,"7,507.15","7,536.61","7,489.55","7,500.79"
99/06/29,"7,554.78","7,584.81","7,423.57","7,423.57"
99/06/30,"7,277.39","7,337.32","7,255.09","7,329.37"
99/05/03,"7,979.80","8,022.45","7,916.04","7,952.17"
99/05/04,"8,006.79","8,010.98","7,889.93","7,930.77"
99/05/05,"7,759.18","7,785.55","7,695.69","7,696.90"
99/05/06,"7,696.27","7,702.11","7,562.03","7,579.48"
99/05/07,"7,393.27","7,572.79","7,387.19","7,567.10"
99/05/10,"7,610.88","7,664.73","7,577.31","7,664.73"
99/05/11,"7,718.17","7,743.41","7,608.44","7,608.44"
99/05/12,"7,663.34","7,674.52","7,596.21","7,602.70"
99/05/13,"7,703.48","7,787.32","7,687.55","7,770.57"
99/05/14,"7,735.60","7,772.54","7,725.82","7,772.13"
99/05/17,"7,697.79","7,697.79","7,574.06","7,598.72"
99/05/18,"7,630.10","7,637.99","7,560.89","7,585.30"
99/05/19,"7,527.62","7,588.09","7,467.20","7,559.16"
99/05/20,"7,557.17","7,557.17","7,424.43","7,424.43"
99/05/21,"7,229.17","7,277.93","7,164.21","7,237.71"
99/05/24,"7,296.15","7,344.92","7,269.81","7,322.73"
99/05/25,"7,238.16","7,241.84","7,032.40","7,086.37"
